Sample,FullPath,Label,Malware_Class,Num_Sections,Non_Standard_Sections,Size_Mismatch_Count,Avg_Entropy,Packed,Num_Imported_DLLs,Num_Imported_APIs,DLLs,APIs
MicrosoftEdgeUpdateOnDemand.exe,C:\samples\benign\program_files\MicrosoftEdgeUpdateOnDemand.exe,benign,Benign,6,1,6,4.107,0,1,68,KERNEL32.dll,"CloseHandle,CreateFileW,CreateProcessW,DecodePointer,DeleteCriticalSection,EnterCriticalSection,ExitProcess,FindClose,FindFirstFileExW,FindNextFileW,FlushFileBuffers,FreeEnvironmentStringsW,FreeLibrary,GetACP,GetCPInfo,GetCommandLineA,GetCommandLineW,GetConsoleMode,GetConsoleOutputCP,GetCurrentProcess,GetCurrentProcessId,GetCurrentThreadId,GetEnvironmentStringsW,GetFileType,GetLastError,GetModuleFileNameW,GetModuleHandleExW,GetModuleHandleW,GetOEMCP,GetProcAddress,GetProcessHeap,GetStartupInfoW,GetStdHandle,GetStringTypeW,GetSystemInfo,GetSystemTimeAsFileTime,HeapAlloc,HeapFree,HeapReAlloc,HeapSize,InitializeCriticalSectionAndSpinCount,InitializeSListHead,IsDebuggerPresent,IsProcessorFeaturePresent,IsValidCodePage,LCMapStringW,LeaveCriticalSection,LoadLibraryExA,LoadLibraryExW,MultiByteToWideChar,QueryPerformanceCounter,RaiseException,RtlUnwind,SetFilePointerEx,SetLastError,SetStdHandle,SetUnhandledExceptionFilter,TerminateProcess,TlsAlloc,TlsFree,TlsGetValue,TlsSetValue,UnhandledExceptionFilter,VirtualProtect,VirtualQuery,WideCharToMultiByte,WriteConsoleW,WriteFile"
MicrosoftEdgeUpdateSetup.exe,C:\samples\benign\program_files\MicrosoftEdgeUpdateSetup.exe,benign,Benign,6,1,6,4.808,1,5,142,"ADVAPI32.dll,KERNEL32.dll,SHELL32.dll,USER32.dll,ole32.dll","AddAce,CharLowerBuffW,CloseHandle,CoInitializeEx,CoTaskMemFree,CoUninitialize,CommandLineToArgvW,CopyFileW,CopySid,CreateDirectoryW,CreateEventW,CreateFileMappingW,CreateFileW,CreateMutexW,CreateProcessW,CreateThread,DecodePointer,DeleteCriticalSection,DeleteFileW,EncodePointer,EnterCriticalSection,ExitProcess,FindClose,FindFirstFileExW,FindFirstFileW,FindNextFileW,FindResourceExW,FindResourceW,FlushFileBuffers,FormatMessageW,FreeEnvironmentStringsW,FreeLibrary,GetACP,GetAclInformation,GetCPInfo,GetCommandLineA,GetCommandLineW,GetConsoleMode,GetConsoleOutputCP,GetCurrentProcess,GetCurrentProcessId,GetCurrentThreadId,GetDiskFreeSpaceExW,GetEnvironmentStringsW,GetExitCodeProcess,GetFileAttributesExW,GetFileType,GetLastError,GetLengthSid,GetModuleFileNameW,GetModuleHandleExW,GetModuleHandleW,GetOEMCP,GetProcAddress,GetProcessHeap,GetSecurityDescriptorControl,GetSecurityDescriptorDacl,GetSecurityDescriptorGroup,GetSecurityDescriptorLength,GetSecurityDescriptorOwner,GetSecurityDescriptorSacl,GetSidLengthRequired,GetSidSubAuthority,GetStartupInfoW,GetStdHandle,GetStringTypeW,GetSystemInfo,GetSystemTimeAsFileTime,GetTempFileNameW,GetTempPathW,HeapAlloc,HeapDestroy,HeapFree,HeapReAlloc,HeapSize,InitializeAcl,InitializeCriticalSectionAndSpinCount,InitializeSListHead,InitializeSecurityDescriptor,InitializeSid,IsDebuggerPresent,IsProcessorFeaturePresent,IsValidCodePage,IsValidSid,LCMapStringW,LeaveCriticalSection,LoadLibraryExA,LoadLibraryExW,LoadResource,LocalFree,LockResource,MakeAbsoluteSD,MakeSelfRelativeSD,MapViewOfFile,MessageBoxW,MultiByteToWideChar,OutputDebugStringW,QueryPerformanceCounter,RaiseException,RegCloseKey,RegCreateKeyExA,RegDeleteValueA,RegOpenKeyExA,RegOpenKeyExW,RegQueryValueExA,RegQueryValueExW,RegSetValueExA,RegSetValueExW,ReleaseMutex,RemoveDirectoryW,ResetEvent,RtlUnwind,SHGetFolderPathW,SHGetKnownFolderPath,SetEvent,SetFilePointerEx,SetLastError,SetSecurityDescriptorDacl,SetSecurityDescriptorGroup,SetSecurityDescriptorOwner,SetStdHandle,SetUnhandledExceptionFilter,SizeofResource,TerminateProcess,TlsAlloc,TlsFree,TlsGetValue,TlsSetValue,UnhandledExceptionFilter,UnmapViewOfFile,VerSetConditionMask,VerifyVersionInfoW,VirtualProtect,VirtualQuery,WaitForSingleObject,WaitForSingleObjectEx,WideCharToMultiByte,Wow64DisableWow64FsRedirection,Wow64RevertWow64FsRedirection,WriteConsoleW,WriteFile,lstrcmpiW"
MicrosoftEdgeUpdateSetup_X86_1.3.195.49.exe,C:\samples\benign\program_files\MicrosoftEdgeUpdateSetup_X86_1.3.195.49.exe,benign,Benign,6,1,6,4.808,1,5,142,"ADVAPI32.dll,KERNEL32.dll,SHELL32.dll,USER32.dll,ole32.dll","AddAce,CharLowerBuffW,CloseHandle,CoInitializeEx,CoTaskMemFree,CoUninitialize,CommandLineToArgvW,CopyFileW,CopySid,CreateDirectoryW,CreateEventW,CreateFileMappingW,CreateFileW,CreateMutexW,CreateProcessW,CreateThread,DecodePointer,DeleteCriticalSection,DeleteFileW,EncodePointer,EnterCriticalSection,ExitProcess,FindClose,FindFirstFileExW,FindFirstFileW,FindNextFileW,FindResourceExW,FindResourceW,FlushFileBuffers,FormatMessageW,FreeEnvironmentStringsW,FreeLibrary,GetACP,GetAclInformation,GetCPInfo,GetCommandLineA,GetCommandLineW,GetConsoleMode,GetConsoleOutputCP,GetCurrentProcess,GetCurrentProcessId,GetCurrentThreadId,GetDiskFreeSpaceExW,GetEnvironmentStringsW,GetExitCodeProcess,GetFileAttributesExW,GetFileType,GetLastError,GetLengthSid,GetModuleFileNameW,GetModuleHandleExW,GetModuleHandleW,GetOEMCP,GetProcAddress,GetProcessHeap,GetSecurityDescriptorControl,GetSecurityDescriptorDacl,GetSecurityDescriptorGroup,GetSecurityDescriptorLength,GetSecurityDescriptorOwner,GetSecurityDescriptorSacl,GetSidLengthRequired,GetSidSubAuthority,GetStartupInfoW,GetStdHandle,GetStringTypeW,GetSystemInfo,GetSystemTimeAsFileTime,GetTempFileNameW,GetTempPathW,HeapAlloc,HeapDestroy,HeapFree,HeapReAlloc,HeapSize,InitializeAcl,InitializeCriticalSectionAndSpinCount,InitializeSListHead,InitializeSecurityDescriptor,InitializeSid,IsDebuggerPresent,IsProcessorFeaturePresent,IsValidCodePage,IsValidSid,LCMapStringW,LeaveCriticalSection,LoadLibraryExA,LoadLibraryExW,LoadResource,LocalFree,LockResource,MakeAbsoluteSD,MakeSelfRelativeSD,MapViewOfFile,MessageBoxW,MultiByteToWideChar,OutputDebugStringW,QueryPerformanceCounter,RaiseException,RegCloseKey,RegCreateKeyExA,RegDeleteValueA,RegOpenKeyExA,RegOpenKeyExW,RegQueryValueExA,RegQueryValueExW,RegSetValueExA,RegSetValueExW,ReleaseMutex,RemoveDirectoryW,ResetEvent,RtlUnwind,SHGetFolderPathW,SHGetKnownFolderPath,SetEvent,SetFilePointerEx,SetLastError,SetSecurityDescriptorDacl,SetSecurityDescriptorGroup,SetSecurityDescriptorOwner,SetStdHandle,SetUnhandledExceptionFilter,SizeofResource,TerminateProcess,TlsAlloc,TlsFree,TlsGetValue,TlsSetValue,UnhandledExceptionFilter,UnmapViewOfFile,VerSetConditionMask,VerifyVersionInfoW,VirtualProtect,VirtualQuery,WaitForSingleObject,WaitForSingleObjectEx,WideCharToMultiByte,Wow64DisableWow64FsRedirection,Wow64RevertWow64FsRedirection,WriteConsoleW,WriteFile,lstrcmpiW"
MicrosoftEdgeWebview2Setup.exe,C:\samples\benign\program_files\MicrosoftEdgeWebview2Setup.exe,benign,Benign,6,1,6,4.808,1,5,142,"ADVAPI32.dll,KERNEL32.dll,SHELL32.dll,USER32.dll,ole32.dll","AddAce,CharLowerBuffW,CloseHandle,CoInitializeEx,CoTaskMemFree,CoUninitialize,CommandLineToArgvW,CopyFileW,CopySid,CreateDirectoryW,CreateEventW,CreateFileMappingW,CreateFileW,CreateMutexW,CreateProcessW,CreateThread,DecodePointer,DeleteCriticalSection,DeleteFileW,EncodePointer,EnterCriticalSection,ExitProcess,FindClose,FindFirstFileExW,FindFirstFileW,FindNextFileW,FindResourceExW,FindResourceW,FlushFileBuffers,FormatMessageW,FreeEnvironmentStringsW,FreeLibrary,GetACP,GetAclInformation,GetCPInfo,GetCommandLineA,GetCommandLineW,GetConsoleMode,GetConsoleOutputCP,GetCurrentProcess,GetCurrentProcessId,GetCurrentThreadId,GetDiskFreeSpaceExW,GetEnvironmentStringsW,GetExitCodeProcess,GetFileAttributesExW,GetFileType,GetLastError,GetLengthSid,GetModuleFileNameW,GetModuleHandleExW,GetModuleHandleW,GetOEMCP,GetProcAddress,GetProcessHeap,GetSecurityDescriptorControl,GetSecurityDescriptorDacl,GetSecurityDescriptorGroup,GetSecurityDescriptorLength,GetSecurityDescriptorOwner,GetSecurityDescriptorSacl,GetSidLengthRequired,GetSidSubAuthority,GetStartupInfoW,GetStdHandle,GetStringTypeW,GetSystemInfo,GetSystemTimeAsFileTime,GetTempFileNameW,GetTempPathW,HeapAlloc,HeapDestroy,HeapFree,HeapReAlloc,HeapSize,InitializeAcl,InitializeCriticalSectionAndSpinCount,InitializeSListHead,InitializeSecurityDescriptor,InitializeSid,IsDebuggerPresent,IsProcessorFeaturePresent,IsValidCodePage,IsValidSid,LCMapStringW,LeaveCriticalSection,LoadLibraryExA,LoadLibraryExW,LoadResource,LocalFree,LockResource,MakeAbsoluteSD,MakeSelfRelativeSD,MapViewOfFile,MessageBoxW,MultiByteToWideChar,OutputDebugStringW,QueryPerformanceCounter,RaiseException,RegCloseKey,RegCreateKeyExA,RegDeleteValueA,RegOpenKeyExA,RegOpenKeyExW,RegQueryValueExA,RegQueryValueExW,RegSetValueExA,RegSetValueExW,ReleaseMutex,RemoveDirectoryW,ResetEvent,RtlUnwind,SHGetFolderPathW,SHGetKnownFolderPath,SetEvent,SetFilePointerEx,SetLastError,SetSecurityDescriptorDacl,SetSecurityDescriptorGroup,SetSecurityDescriptorOwner,SetStdHandle,SetUnhandledExceptionFilter,SizeofResource,TerminateProcess,TlsAlloc,TlsFree,TlsGetValue,TlsSetValue,UnhandledExceptionFilter,UnmapViewOfFile,VerSetConditionMask,VerifyVersionInfoW,VirtualProtect,VirtualQuery,WaitForSingleObject,WaitForSingleObjectEx,WideCharToMultiByte,Wow64DisableWow64FsRedirection,Wow64RevertWow64FsRedirection,WriteConsoleW,WriteFile,lstrcmpiW"
MicrosoftEdge_X86_135.0.3179.85.exe,C:\samples\benign\program_files\MicrosoftEdge_X86_135.0.3179.85.exe,benign,Benign,5,0,5,5.012,1,3,71,"ADVAPI32.dll,KERNEL32.dll,SHELL32.dll","CloseHandle,CommandLineToArgvW,ConvertSidToStringSidW,ConvertStringSecurityDescriptorToSecurityDescriptorW,CreateDirectoryW,CreateFileW,CreateProcessW,DosDateTimeToFileTime,DuplicateHandle,EnumResourceNamesW,ExitProcess,ExpandEnvironmentStringsW,FindResourceW,FlushFileBuffers,FreeLibrary,GetCommandLineW,GetCurrentProcess,GetCurrentProcessId,GetCurrentThreadId,GetEnvironmentVariableW,GetExitCodeProcess,GetFileAttributesW,GetFileInformationByHandleEx,GetLastError,GetModuleFileNameW,GetModuleHandleW,GetProcAddress,GetProcessHeap,GetSystemInfo,GetSystemTimeAsFileTime,GetTempPathW,GetTokenInformation,GetVolumeInformationW,GetVolumePathNameW,HeapAlloc,HeapFree,IsProcessorFeaturePresent,LoadLibraryExA,LoadLibraryExW,LoadResource,LocalAlloc,LocalFileTimeToFileTime,LocalFree,LockResource,MultiByteToWideChar,OpenProcessToken,QueryPerformanceCounter,RaiseException,ReadFile,RegCloseKey,RegOpenKeyExW,RegQueryValueExW,RegSetValueExW,SetFileInformationByHandle,SetFilePointer,SetLastError,SetProcessWorkingSetSize,SetUnhandledExceptionFilter,SizeofResource,Sleep,SystemFunction036,TerminateProcess,UnhandledExceptionFilter,VirtualProtect,VirtualQuery,WaitForSingleObject,WideCharToMultiByte,WriteFile,lstrcmpW,lstrcmpiW,lstrlenW"
midl.exe,C:\samples\benign\program_files\midl.exe,benign,Benign,5,0,5,5.646,0,3,96,"KERNEL32.dll,SHELL32.dll,msvcrt.dll","??1type_info@@UAE@XZ,?terminate@@YAXXZ,CloseHandle,CommandLineToArgvW,CreateProcessA,CreateProcessW,GetCommandLineW,GetCurrentProcess,GetCurrentProcessId,GetCurrentThreadId,GetEnvironmentVariableW,GetExitCodeProcess,GetLastError,GetModuleHandleA,GetModuleHandleW,GetProcAddress,GetStdHandle,GetSystemTimeAsFileTime,GetTempFileNameA,GetTempPathA,GetTickCount,LocalFree,OutputDebugStringA,QueryPerformanceCounter,RtlUnwind,SetUnhandledExceptionFilter,Sleep,TerminateProcess,UnhandledExceptionFilter,WaitForSingleObject,_XcptFilter,__badioinfo,__dllonexit,__getmainargs,__iob_func,__mb_cur_max,__p__commode,__p__fmode,__pioinfo,__set_app_type,__setusermatherr,_amsg_exit,_cexit,_controlfp,_errno,_exit,_fgetchar,_fileno,_fsopen,_initterm,_iob,_isatty,_itoa,_lock,_lseeki64,_makepath,_onexit,_read,_setmode,_snprintf,_splitpath,_strnicmp,_unlink,_unlock,_vsnprintf,_write,atoi,calloc,ctime,exit,fclose,fflush,fgetc,fopen,fprintf,free,freopen,fseek,fwrite,isdigit,isleadbyte,isspace,isxdigit,localeconv,malloc,mbtowc,memcpy,memset,printf,putc,realloc,setvbuf,strncmp,strstr,wcsstr,wctomb"
midlc.exe,C:\samples\benign\program_files\midlc.exe,benign,Benign,6,1,6,4.644,0,2,144,"KERNEL32.dll,msvcrt.dll","??1type_info@@UAE@XZ,??8type_info@@QBEHABV0@@Z,??9type_info@@QBEHABV0@@Z,?name@type_info@@QBEPBDXZ,?terminate@@YAXXZ,CloseHandle,CompareStringA,CreateEventW,DelayLoadFailureHook,DeleteCriticalSection,EnterCriticalSection,FreeLibrary,GetCurrentProcess,GetCurrentProcessId,GetCurrentThreadId,GetLastError,GetLocaleInfoA,GetModuleHandleA,GetModuleHandleW,GetProcAddress,GetShortPathNameA,GetSystemDefaultLCID,GetSystemTimeAsFileTime,GetTempFileNameA,GetTempPathA,GetTickCount,InitializeCriticalSectionAndSpinCount,IsBadStringPtrA,IsDBCSLeadByteEx,IsDebuggerPresent,IsProcessorFeaturePresent,LeaveCriticalSection,LoadLibraryA,LoadLibraryExA,MultiByteToWideChar,OutputDebugStringA,QueryPerformanceCounter,ResetEvent,RtlUnwind,SetEvent,SetUnhandledExceptionFilter,Sleep,TerminateProcess,UnhandledExceptionFilter,WaitForSingleObjectEx,WideCharToMultiByte,_XcptFilter,__RTDynamicCast,__RTtypeid,__badioinfo,__dllonexit,__getmainargs,__iob_func,__p__commode,__p__fmode,__pioinfo,__set_app_type,__setusermatherr,_access,_amsg_exit,_cexit,_close,_controlfp,_dup,_dup2,_errno,_exit,_fileno,_fmode,_fsopen,_fstat,_fullpath,_initterm,_iob,_isatty,_ismbblead,_itoa,_lock,_lseeki64,_ltoa,_onexit,_open,_purecall,_read,_setmode,_snprintf,_sopen,_spawnlp,_splitpath,_strerror,_stricmp,_unlink,_unlock,_vsnprintf,_waccess,_write,atof,atoi,exit,fclose,feof,fflush,fgetpos,fgets,fopen,fprintf,fputs,free,fseek,fsetpos,ftell,fwrite,getc,getenv,isalpha,iscntrl,isdigit,isleadbyte,isprint,isspace,isxdigit,lstrcmpiA,malloc,memcmp,memcpy,memmove,memset,printf,putc,putchar,realloc,rewind,setvbuf,strchr,strncmp,strncpy,strstr,strtok,strtoul,tolower,toupper,ungetc,vfprintf,wctomb"
midlrt.exe,C:\samples\benign\program_files\midlrt.exe,benign,Benign,5,0,5,5.679,0,9,162,"ADVAPI32.dll,KERNEL32.dll,MidlrtMd.dll,OLEAUT32.dll,RPCRT4.dll,SHLWAPI.dll,api-ms-win-core-path-l1-1-0.dll,bcrypt.dll,ole32.dll","BCryptCloseAlgorithmProvider,BCryptCreateHash,BCryptDestroyHash,BCryptFinishHash,BCryptGetProperty,BCryptHashData,BCryptOpenAlgorithmProvider,CloseHandle,CoInitialize,CoUninitialize,CompareStringA,CompareStringOrdinal,CompareStringW,CreateEventW,CreateFileW,CreateMutexExW,CreatePEFile,CreateProcessA,CreateProcessW,CreateSemaphoreExW,DebugBreak,DecodePointer,DeleteCriticalSection,DeleteFileW,DuplicateHandle,EncodePointer,EnterCriticalSection,EnumSystemLocalesW,ExitProcess,FindClose,FindFirstFileExW,FindNextFileW,FindResourceA,FlsAlloc,FlsFree,FlsGetValue,FlsSetValue,FlushFileBuffers,FormatMessageA,FormatMessageW,FreeEnvironmentStringsW,FreeLibrary,GetACP,GetCPInfo,GetCommandLineA,GetCommandLineW,GetConsoleCP,GetConsoleMode,GetCurrentDirectoryA,GetCurrentDirectoryW,GetCurrentProcess,GetCurrentProcessId,GetCurrentThreadId,GetDriveTypeW,GetEnvironmentStringsW,GetEnvironmentVariableA,GetExitCodeProcess,GetFileAttributesA,GetFileAttributesExW,GetFileAttributesW,GetFileSizeEx,GetFileType,GetFullPathNameW,GetLastError,GetLocaleInfoA,GetLocaleInfoW,GetModuleFileNameA,GetModuleFileNameW,GetModuleHandleA,GetModuleHandleExW,GetModuleHandleW,GetOEMCP,GetProcAddress,GetProcessHeap,GetShortPathNameA,GetStartupInfoW,GetStdHandle,GetStringTypeW,GetSystemDefaultLCID,GetSystemInfo,GetSystemTimeAsFileTime,GetTempFileNameA,GetTimeZoneInformation,GetUserDefaultLCID,HeapAlloc,HeapFree,HeapReAlloc,HeapSize,InitOnceExecuteOnce,InitializeCriticalSectionAndSpinCount,InitializeCriticalSectionEx,InitializeSListHead,IsDBCSLeadByteEx,IsDebuggerPresent,IsProcessorFeaturePresent,IsValidCodePage,IsValidLocale,LCMapStringEx,LCMapStringW,LHashValOfNameSys,LeaveCriticalSection,LoadLibraryExA,LoadLibraryExW,LoadResource,LoadTypeLibEx,LocalFree,LockResource,MetaDataGetDispenser,MoveFileExW,MultiByteToWideChar,OleInitialize,OleUninitialize,OpenSemaphoreW,OutputDebugStringW,PathCchAddBackslash,PathCchCanonicalizeEx,PathCchFindExtension,PathCchRemoveExtension,PathCchRemoveFileSpec,PathCchRenameExtension,PathIsRelativeA,PathIsRelativeW,QueryPerformanceCounter,RaiseException,ReadConsoleW,ReadFile,ReleaseMutex,ReleaseSemaphore,ResetEvent,RpcStringFreeA,RtlUnwind,SHCreateStreamOnFileEx,SetCurrentDirectoryA,SetEndOfFile,SetEnvironmentVariableW,SetEvent,SetFilePointerEx,SetLastError,SetStdHandle,SetUnhandledExceptionFilter,SizeofResource,StringFromGUID2,SysAllocString,SysFreeString,TerminateProcess,TlsAlloc,TlsFree,TlsGetValue,TlsSetValue,TraceEvent,UnhandledExceptionFilter,UuidToStringA,VariantClear,VirtualAlloc,VirtualProtect,VirtualQuery,WaitForSingleObject,WaitForSingleObjectEx,WideCharToMultiByte,WriteConsoleW,WriteFile,lstrcmpiA"
minidumper.exe,C:\samples\benign\program_files\minidumper.exe,benign,Benign,17,11,17,3.245,0,3,38,"KERNEL32.dll,dbghelp.dll,msys-2.0.dll","CloseHandle,CreateFileA,FreeLibrary,GetModuleHandleA,GetProcAddress,ImagehlpApiVersionEx,LoadLibraryA,MiniDumpWriteDump,OpenProcess,TerminateProcess,WaitForSingleObject,__cxa_atexit,__getreent,__main,_dll_crt0@0,_impure_ptr,calloc,cygwin_conv_path,cygwin_internal,dll_dllcrt0,exit,fprintf,free,fwrite,getopt_long,malloc,msys_detach_dll,optarg,optind,posix_memalign,printf,program_invocation_short_name,puts,realloc,sprintf,strlen,strrchr,strtoul"
MiniIPBlocker.exe,C:\samples\benign\program_files\MiniIPBlocker.exe,benign,Benign,4,0,4,5.301,0,18,384,"ADVAPI32.dll,AntiDDoS.dll,COMCTL32.dll,Common.dll,GDI32.dll,KERNEL32.dll,OLEAUT32.dll,OLEPRO32.DLL,Reg.dll,Rules.dll,SHELL32.dll,Tray.dll,USER32.dll,WINMM.dll,WINSPOOL.DRV,comdlg32.dll,ole32.dll,oledlg.dll","??0CMakeIPListChain@@QAE@XZ,??0CRuler@@QAE@HPAPAD0W4RuleType@@PAU_RTL_CRITICAL_SECTION@@PAD@Z,??1CMakeIPListChain@@UAE@XZ,??1CRuler@@UAE@XZ,?DisableServiceEnvironment@CMakeIPListChain@@QAEXXZ,?GetRuleAndLength@CRuler@@QAEXPAPAU_RULE@@PAK@Z,?MakeIPListChain@CMakeIPListChain@@QAEHXZ,?SetElements@CMakeIPListChain@@QAEXPAHPAVCEvent@@PAPAVCIPListItem@@PAKPAW4FilterMode@@PAD@Z,?SetOperationType@CMakeIPListChain@@QAEXI@Z,?SetRuler@CRuler@@QAEHXZ,AdjustWindowRectEx,AppendMenuA,BeginPaint,BitBlt,CLSIDFromProgID,CLSIDFromString,CallNextHookEx,CallWindowProcA,CharNextA,CharUpperA,CheckMenuItem,ClearListChain,ClientToScreen,CloseHandle,ClosePrinter,CoFreeUnusedLibraries,CoGetClassObject,CoRegisterMessageFilter,CoRevokeClassObject,CoTaskMemAlloc,CoTaskMemFree,CombineRgn,CompareStringA,CompareStringW,CopyAcceleratorTableA,CopyRect,CreateBitmap,CreateCompatibleBitmap,CreateCompatibleDC,CreateDIBitmap,CreateDialogIndirectParamA,CreateEventA,CreateFileA,CreateFontIndirectA,CreateILockBytesOnHGlobal,CreateMutexA,CreatePropertySheetPageA,CreateRectRgn,CreateSolidBrush,CreateWindowExA,DPtoLP,DefDlgProcA,DefWindowProcA,DeleteCriticalSection,DeleteDC,DeleteMenu,DeleteObject,DestroyMenu,DestroyPropertySheetPage,DestroyWindow,DeviceIoControl,DisableExceptionRules,DispatchMessageA,DocumentPropertiesA,DrawEdge,DrawFocusRect,DrawIcon,DrawTextA,DuplicateHandle,EnableAntiDDoSFunction,EnableExceptionRules,EnableMenuItem,EnableWindow,EndDialog,EndPaint,EnterCriticalSection,Escape,ExcludeUpdateRgn,ExecuteBlockerDemon,ExitProcess,ExtTextOutA,FileTimeToLocalFileTime,FileTimeToSystemTime,FindClose,FindFirstFileA,FindResourceA,FlushFileBuffers,FormatMessageA,FreeEnvironmentStringsA,FreeEnvironmentStringsW,FreeLibrary,GetACP,GetActiveWindow,GetAntiDDoSStatus,GetAsyncKeyState,GetBkColor,GetCPInfo,GetCapture,GetClassInfoA,GetClassLongA,GetClassNameA,GetClientRect,GetClipBox,GetCommandLineA,GetCurrentProcess,GetCurrentThread,GetCurrentThreadId,GetCursorPos,GetDC,GetDesktopWindow,GetDeviceCaps,GetDlgCtrlID,GetDlgItem,GetEnvironmentStrings,GetEnvironmentStringsW,GetFileAttributesA,GetFileSize,GetFileTime,GetFileTitleA,GetFileType,GetFocus,GetForegroundWindow,GetFullPathNameA,GetKeyState,GetLastActivePopup,GetLastError,GetLocalTime,GetMapMode,GetMenu,GetMenuCheckMarkDimensions,GetMenuItemCount,GetMenuItemID,GetMenuState,GetMessageA,GetMessagePos,GetMessageTime,GetModuleFileNameA,GetModuleHandleA,GetNextDlgGroupItem,GetNextDlgTabItem,GetOEMCP,GetObjectA,GetOpenFileNameA,GetParent,GetPixel,GetPrivateProfileIntA,GetPrivateProfileStringA,GetProcAddress,GetProcessVersion,GetProfileStringA,GetPropA,GetRegInfo,GetRoot,GetSaveFileNameA,GetStartupInfoA,GetStdHandle,GetStockObject,GetStringTypeA,GetStringTypeW,GetSubMenu,GetSysColor,GetSysColorBrush,GetSystemMenu,GetSystemMetrics,GetSystemTime,GetTextColor,GetTextExtentPoint32A,GetTextExtentPointA,GetThreadLocale,GetTickCount,GetTimeZoneInformation,GetTopWindow,GetUserType,GetVersion,GetViewportExtEx,GetVolumeInformationA,GetWindow,GetWindowDC,GetWindowExtEx,GetWindowLongA,GetWindowPlacement,GetWindowRect,GetWindowTextA,GetWindowTextLengthA,GlobalAddAtomA,GlobalAlloc,GlobalDeleteAtom,GlobalFindAtomA,GlobalFlags,GlobalFree,GlobalGetAtomNameA,GlobalHandle,GlobalLock,GlobalReAlloc,GlobalUnlock,GrayStringA,HasKernalFilterHalted,HeapAlloc,HeapCreate,HeapDestroy,HeapFree,HeapReAlloc,HeapSize,HideCaret,InflateRect,InitializeCriticalSection,InterlockedDecrement,InterlockedIncrement,IntersectClipRect,IntersectRect,InvalidateRect,IsAntiDDosOptionEnabled,IsBadCodePtr,IsBadReadPtr,IsBadWritePtr,IsChild,IsDialogMessageA,IsIconic,IsKernalFilterBlocking,IsMainAppRunning,IsWindow,IsWindowEnabled,IsWindowUnicode,IsWindowVisible,KillTimer,LCMapStringA,LCMapStringW,LPtoDP,LeaveCriticalSection,LoadBitmapA,LoadCursorA,LoadIconA,LoadLibraryA,LoadMenuA,LoadResource,LoadStringA,LocalAlloc,LocalFree,LocalReAlloc,LockFile,LockResource,MapDialogRect,MapWindowPoints,MessageBeep,MessageBoxA,ModifyMenuA,MoveWindow,MulDiv,MultiByteToWideChar,My_Shell_NotifyIcon,OffsetRect,OffsetViewportOrgEx,OleFlushClipboard,OleInitialize,OleIsCurrentClipboard,OleUninitialize,OpenPrinterA,PatBlt,PeekMessageA,PostMessageA,PostQuitMessage,PostThreadMessageA,PropertySheetA,PtInRect,PtVisible,QueryBlockerServiceStatus,RaiseException,ReadFile,RectVisible,RegCloseKey,RegCreateKeyExA,RegDeleteKeyA,RegDeleteValueA,RegGetValueInt,RegIsAllowNonadminDisableBlocker,RegIsAutoRun,RegIsExceptionsEnabled,RegIsStartWithBlock,RegOpenKeyExA,RegQueryValueA,RegQueryValueExA,RegSetAutoRun,RegSetStartWithBlock,RegSetValueExA,RegisterClassA,RegisterClipboardFormatA,RegisterWindowMessageA,ReleaseCapture,ReleaseDC,RemovePropA,RestoreDC,RtlUnwind,SaveDC,ScaleViewportExtEx,ScaleWindowExtEx,ScreenToClient,SelectClipRgn,SelectObject,SendDlgItemMessageA,SendMessageA,SetActiveWindow,SetBkColor,SetBkMode,SetCursor,SetEndOfFile,SetEnvironmentVariableA,SetErrorMode,SetFilePointer,SetFocus,SetForegroundWindow,SetHandleCount,SetLastError,SetMapMode,SetMenuItemBitmaps,SetPropA,SetRect,SetStdHandle,SetTextColor,SetTimer,SetUnhandledExceptionFilter,SetViewportExtEx,SetViewportOrgEx,SetWindowContextHelpId,SetWindowExtEx,SetWindowLongA,SetWindowPos,SetWindowRgn,SetWindowTextA,SetWindowsHookExA,ShellExecuteA,ShowCaret,ShowRegInfoDlg,ShowRegisterDlg,ShowWindow,SizeofResource,Sleep,StartBlockerService,StgCreateDocfileOnILockBytes,StgOpenStorageOnILockBytes,StretchBlt,SysAllocString,SysAllocStringByteLen,SysAllocStringLen,SysFreeString,SysStringLen,SystemParametersInfoA,TabbedTextOutA,TerminateProcess,TextOutA,TlsAlloc,TlsFree,TlsGetValue,TlsSetValue,TrackPopupMenu,TranslateMessage,UnhandledExceptionFilter,UnhookWindowsHookEx,UnlockFile,UnregisterClassA,UpdateWindow,ValidateRect,VariantChangeType,VariantClear,VariantCopy,VariantTimeToSystemTime,VirtualAlloc,VirtualFree,WaitForSingleObject,WideCharToMultiByte,WinExec,WinHelpA,WindowFromPoint,WriteFile,WritePrivateProfileStringA,_TrackMouseEvent,lstrcatA,lstrcmpA,lstrcmpiA,lstrcpyA,lstrcpynA,lstrlenA,sndPlaySoundA,wsprintfA,zhuCeTiShi"
